"rhost";"date";"time";"timezone";"method";"request_first_line";"http_version";"final_state_code";"bytes";"referer";"user_agent";"compatibility";"MSIE";"MSIE_version";"OS";"OS_version"
"211.179.10.212";"Feb 28";"04:55:36";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"61.10.7.101";"Feb 28";"08:51:55";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"201.130.217.132";"Feb 28";"09:11:47";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:18:41";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:19:39";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:25:07";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:25:33";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:27:02";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:27:30";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:28:03";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:29:23";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:30:33";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"201.130.217.132";"Feb 28";"09:31:49";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"216.104.137.150";"Feb 28";"09:51:22";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"67.121.94.193";"Feb 28";"11:55:39";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"24.13.26.115";"Feb 28";"17:20:27";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"68.94.125.162";"Feb 28";"17:56:27";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"24.232.140.34";"Feb 28";"19:31:45";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"222.33.38.94";"Feb 28";"22:12:31";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"211.200.172.163";"Feb 28";"22:55:23";500;"GET";"/scripts/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:55:28";500;"GET";"/MSADC/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:55:34";500;"GET";"/c/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:55:39";500;"GET";"/d/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:55:44";500;"GET";"/scripts/..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:55:49";500;"GET";"/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:55:55";500;"GET";"/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:56:00";500;"GET";"/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:56:05";500;"GET";"/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:56:11";500;"GET";"/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:56:16";500;"GET";"/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:56:22";500;"GET";"/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:56:27";500;"GET";"/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:56:33";500;"GET";"/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:56:38";500;"GET";"/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.200.172.163";"Feb 28";"22:56:43";500;"GET";"/scripts/..%252f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.210.34.10";"Feb 28";"23:58:26";500;"GET";"/scripts/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.210.34.10";"Feb 28";"23:58:27";500;"GET";"/MSADC/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.210.34.10";"Feb 28";"23:58:28";500;"GET";"/c/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"193.109.122.23";"Mar 01";"00:06:44";500;"CONNECT";"193.109.122.67:6668";"HTTP/1.0";405;982;"";"pxyscand/2.0";"";"";"";"";""
"220.170.159.6";"Mar 01";"01:16:33";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"222.166.160.157";"Mar 01";"06:07:41";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"60.210.131.23";"Mar 01";"06:17:47";500;"GET";"/scripts/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"60.210.131.23";"Mar 01";"06:17:48";500;"GET";"/MSADC/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"60.210.131.23";"Mar 01";"06:17:50";500;"GET";"/c/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"60.210.131.23";"Mar 01";"06:17:51";500;"GET";"/d/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:48";500;"GET";"/scripts/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:52";500;"GET";"/MSADC/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:53";500;"GET";"/c/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:53";500;"GET";"/d/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:54";500;"GET";"/scripts/..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:54";500;"GET";"/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:55";500;"GET";"/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:56";500;"GET";"/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:56";500;"GET";"/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:57";500;"GET";"/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:57";500;"GET";"/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:58";500;"GET";"/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:58";500;"GET";"/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:59";500;"GET";"/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:50:59";500;"GET";"/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"221.189.148.73";"Mar 01";"07:51:00";500;"GET";"/scripts/..%252f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"07:59:35";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1059;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:08:40";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:09:14";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:09:29";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:09:50";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:10:14";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:10:29";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:10:56";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:11:55";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:12:36";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:12:49";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:13:02";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:13:15";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:13:40";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:14:04";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1059;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:14:19";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:15:04";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:15:29";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:15:55";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:16:20";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:16:45";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:17:09";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:17:35";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:33:14";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:33:29";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:33:35";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:33:45";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:33:54";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:34:01";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:34:13";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:34:40";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:34:48";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:35:01";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:35:11";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:35:18";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:35:28";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:35:43";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:36:01";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1059;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:36:15";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:36:45";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:37:12";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:37:38";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:38:07";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:38:37";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:39:54";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.126";"Mar 01";"08:40:57";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:33:00";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:33:28";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:33:50";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:34:09";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:34:44";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:35:46";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:36:04";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:36:14";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:36:39";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:36:51";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:37:15";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1059;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:37:34";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:38:02";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:39:11";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:40:04";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:41:18";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:42:27";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:43:49";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"09:44:50";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:18:29";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:19:02";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:19:23";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:19:43";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:20:37";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:20:51";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:21:16";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:21:39";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:22:15";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:22:47";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1059;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:23:04";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:24:19";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:27:37";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:30:06";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:32:37";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"10:34:10";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:09:55";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:10:47";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:11:18";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:11:53";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:12:08";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:12:32";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:13:06";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:14:18";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:14:39";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:15:02";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:15:22";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:15:44";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:16:05";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1062;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:16:41";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:17:11";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1059;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:17:27";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:18:45";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1060;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:19:59";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:21:14";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:22:34";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:23:51";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
"4.152.207.238";"Mar 01";"11:25:05";500;"POST";"/_vti_bin/_vti_aut/fp30reg.dll";"HTTP/1.1";404;1063;"";"";"";"";"";"";""
